משנת דיגום 2012 קבוצת פרמטרים: מתכות;אורגנים תעשייה;חומרי הדברה;דלקים;כלוריד ניטרט,,,,,,,,,
זיהוי,שם,תא דיווח,שימוש,פרמטר,סוג תקן מי שתייה,ערך תקן,תאריך דיגום אחרון,ריכוז אחרון,אחוז מתקן מי השתיה
17713602,פ רעננה 13,36,פרטי,VYCL,תקן ישראלי מותר,0.5,21/04/2016,0,0
17713602,פ רעננה 13,36,פרטי,XYLE,תקן ישראלי מותר,500,21/04/2016,0,0
17713803,נת רעננה 1,56,ניטור תעשיה,AS,תקן ישראלי מותר,10,28/06/2015,0,0
17713803,נת רעננה 1,56,ניטור תעשיה,BENZ,תקן ישראלי מותר,5,11/06/2017,0,0
17713803,נת רעננה 1,56,ניטור תעשיה,CCL4,תקן ישראלי מותר,4,11/06/2017,0,0
17713803,נת רעננה 1,56,ניטור תעשיה,CD,תקן ישראלי מותר,5,28/06/2015,0,0
17713803,נת רעננה 1,56,ניטור תעשיה,CDCE,תקן ישראלי מותר,50,11/06/2017,4.87,9.7
17713803,נת רעננה 1,56,ניטור תעשיה,CHLF,תקן ישראלי מותר,80,11/06/2017,0,0
17713803,נת רעננה 1,56,ניטור תעשיה,Cl,תקן ישראלי מותר,400,06/08/2012,107.35,26.8
17713803,נת רעננה 1,56,ניטור תעשיה,CR,תקן ישראלי מותר,50,11/06/2017,0,0
17713803,נת רעננה 1,56,ניטור תעשיה,DCET,תקן ישראלי מותר,4,11/06/2017,0,0
17713803,נת רעננה 1,56,ניטור תעשיה,DCEY,תקן ישראלי מותר,10,11/06/2017,3.51,35.1
17713803,נת רעננה 1,56,ניטור תעשיה,ETBN,תקן ישראלי מותר,300,11/06/2017,0,0
17713803,נת רעננה 1,56,ניטור תעשיה,ETDB,תקן ישראלי מותר,0.05,11/06/2017,0,0
17713803,נת רעננה 1,56,ניטור תעשיה,MTBE,תקן ישראלי מותר,40,11/06/2017,0,0
17713803,נת רעננה 1,56,ניטור תעשיה,NAPT,תקן ישראלי מומלץ,10,11/06/2017,0,0
17713803,נת רעננה 1,56,ניטור תעשיה,NI,תקן ישראלי מותר,20,11/06/2017,0,0
17713803,נת רעננה 1,56,ניטור תעשיה,NO3,תקן ישראלי מותר,70,06/08/2012,5.41,7.7
17713803,נת רעננה 1,56,ניטור תעשיה,PB,תקן ישראלי מותר,10,28/06/2015,0,0
17713803,נת רעננה 1,56,ניטור תעשיה,TCEY,תקן ישראלי מותר,20,11/06/2017,478,2390
17713803,נת רעננה 1,56,ניטור תעשיה,TDCE,תקן ישראלי מותר,50,11/06/2017,0,0
17713803,נת רעננה 1,56,ניטור תעשיה,TECE,תקן ישראלי מותר,10,11/06/2017,28.79,287.9
17713803,נת רעננה 1,56,ניטור תעשיה,TOLU,תקן ישראלי מותר,700,11/06/2017,0,0
17713803,נת רעננה 1,56,ניטור תעשיה,VYCL,תקן ישראלי מותר,0.5,11/06/2017,0,0
17713803,נת רעננה 1,56,ניטור תעשיה,XYLE,תקן ישראלי מותר,500,11/06/2017,0,0
17713804,נת רעננה 2,56,ניטור תעשיה,AS,תקן ישראלי מותר,10,28/06/2015,0,0
17713804,נת רעננה 2,56,ניטור תעשיה,BENZ,תקן ישראלי מותר,5,11/06/2017,0,0
17713804,נת רעננה 2,56,ניטור תעשיה,CCL4,תקן ישראלי מותר,4,11/06/2017,0,0
17713804,נת רעננה 2,56,ניטור תעשיה,CD,תקן ישראלי מותר,5,28/06/2015,0,0
17713804,נת רעננה 2,56,ניטור תעשיה,CDCE,תקן ישראלי מותר,50,11/06/2017,0,0
17713804,נת רעננה 2,56,ניטור תעשיה,CHLF,תקן ישראלי מותר,80,11/06/2017,0,0
17713804,נת רעננה 2,56,ניטור תעשיה,Cl,תקן ישראלי מותר,400,06/08/2012,118.64,29.7
17713804,נת רעננה 2,56,ניטור תעשיה,CR,תקן ישראלי מותר,50,11/06/2017,3.32,6.6
17713804,נת רעננה 2,56,ניטור תעשיה,DCET,תקן ישראלי מותר,4,11/06/2017,0,0
17713804,נת רעננה 2,56,ניטור תעשיה,DCEY,תקן ישראלי מותר,10,11/06/2017,0,0
17713804,נת רעננה 2,56,ניטור תעשיה,ETBN,תקן ישראלי מותר,300,11/06/2017,0,0
17713804,נת רעננה 2,56,ניטור תעשיה,ETDB,תקן ישראלי מותר,0.05,11/06/2017,0,0
17713804,נת רעננה 2,56,ניטור תעשיה,MTBE,תקן ישראלי מותר,40,11/06/2017,3.84,9.6
17713804,נת רעננה 2,56,ניטור תעשיה,NAPT,תקן ישראלי מומלץ,10,11/06/2017,0,0
17713804,נת רעננה 2,56,ניטור תעשיה,NI,תקן ישראלי מותר,20,11/06/2017,0,0
17713804,נת רעננה 2,56,ניטור תעשיה,NO3,תקן ישראלי מותר,70,06/08/2012,2.39,3.4
17713804,נת רעננה 2,56,ניטור תעשיה,PB,תקן ישראלי מותר,10,28/06/2015,0,0
17713804,נת רעננה 2,56,ניטור תעשיה,TCEY,תקן ישראלי מותר,20,11/06/2017,5.13,25.7
17713804,נת רעננה 2,56,ניטור תעשיה,TDCE,תקן ישראלי מותר,50,11/06/2017,0,0
17713804,נת רעננה 2,56,ניטור תעשיה,TECE,תקן ישראלי מותר,10,11/06/2017,0,0
17713804,נת רעננה 2,56,ניטור תעשיה,TOLU,תקן ישראלי מותר,700,11/06/2017,17.99,2.6
17713804,נת רעננה 2,56,ניטור תעשיה,VYCL,תקן ישראלי מותר,0.5,11/06/2017,0,0
17713804,נת רעננה 2,56,ניטור תעשיה,XYLE,תקן ישראלי מותר,500,11/06/2017,0,0
17713905,נד פז הנופר,56,ניטור דלק,BENZ,תקן ישראלי מותר,5,21/05/2018,0,0
17713905,נד פז הנופר,56,ניטור דלק,ETBN,תקן ישראלי מותר,300,21/05/2018,0,0
17713905,נד פז הנופר,56,ניטור דלק,MTBE,תקן ישראלי מותר,40,21/05/2018,0,0
17713905,נד פז הנופר,56,ניטור דלק,TOLU,תקן ישראלי מותר,700,21/05/2018,0,0
17713905,נד פז הנופר,56,ניטור דלק,XYLE,תקן ישראלי מותר,500,21/05/2018,0,0
17714202,פ עבדל קרים ברהם 28,210,פרטי,Cl,תקן ישראלי מותר,400,17/07/2012,150,37.5
17714202,פ עבדל קרים ברהם 28,210,פרטי,NO3,תקן ישראלי מותר,70,17/07/2012,106,151.4
17714301,פ כפר סבא ח,210,פרטי,Cl,תקן ישראלי מותר,400,13/06/2018,102.5,25.6
17714301,פ כפר סבא ח,210,פרטי,NO3,תקן ישראלי מותר,70,13/06/2018,7.2,10.3
17714302,פ צופית ג,210,פרטי,AS,תקן ישראלי מותר,10,03/06/2015,0,0
17714302,פ צופית ג,210,פרטי,ATRA,תקן ישראלי מותר,2,03/06/2015,0,0
17714302,פ צופית ג,210,פרטי,BENZ,תקן ישראלי מותר,5,03/06/2015,0,0
17714302,פ צופית ג,210,פרטי,CCL4,תקן ישראלי מותר,4,03/06/2015,0,0
17714302,פ צופית ג,210,פרטי,CD,תקן ישראלי מותר,5,03/06/2015,0,0
17714302,פ צופית ג,210,פרטי,CDCE,תקן ישראלי מותר,50,03/06/2015,0,0
17714302,פ צופית ג,210,פרטי,CHLF,תקן ישראלי מותר,80,03/06/2015,0,0
17714302,פ צופית ג,210,פרטי,Cl,תקן ישראלי מותר,400,14/08/2017,114.56,28.6
17714302,פ צופית ג,210,פרטי,CR,תקן ישראלי מותר,50,03/06/2015,0,0
17714302,פ צופית ג,210,פרטי,DCET,תקן ישראלי מותר,4,03/06/2015,0,0
17714302,פ צופית ג,210,פרטי,DCEY,תקן ישראלי מותר,10,03/06/2015,0,0
17714302,פ צופית ג,210,פרטי,ETBN,תקן ישראלי מותר,300,03/06/2015,0,0
17714302,פ צופית ג,210,פרטי,ETDB,תקן ישראלי מותר,0.05,03/06/2015,0,0
17714302,פ צופית ג,210,פרטי,LIND,תקן ישראלי מותר,1,03/06/2015,0,0
17714302,פ צופית ג,210,פרטי,MTBE,תקן ישראלי מותר,40,03/06/2015,0,0
17714302,פ צופית ג,210,פרטי,NI,תקן ישראלי מותר,20,03/06/2015,0,0
17714302,פ צופית ג,210,פרטי,NO3,תקן ישראלי מותר,70,14/08/2017,20.44,29.2
17714302,פ צופית ג,210,פרטי,PB,תקן ישראלי מותר,10,03/06/2015,0,0
17714302,פ צופית ג,210,פרטי,SIMZ,תקן ישראלי מותר,2,03/06/2015,0,0
17714302,פ צופית ג,210,פרטי,TCEY,תקן ישראלי מותר,20,03/06/2015,0,0
17714302,פ צופית ג,210,פרטי,TDCE,תקן ישראלי מותר,50,03/06/2015,0,0
17714302,פ צופית ג,210,פרטי,TECE,תקן ישראלי מותר,10,03/06/2015,0,0
17714302,פ צופית ג,210,פרטי,TOLU,תקן ישראלי מותר,700,03/06/2015,0,0
17714302,פ צופית ג,210,פרטי,VYCL,תקן ישראלי מותר,0.5,03/06/2015,0,0
17714302,פ צופית ג,210,פרטי,XYLE,תקן ישראלי מותר,500,03/06/2015,0,0
17714401,יו צופית 39/6,76,יוזום,Cl,תקן ישראלי מותר,400,30/01/2014,112.29,28.1
17714401,יו צופית 39/6,76,יוזום,NO3,תקן ישראלי מותר,70,30/01/2014,70.3,100.4
17714402,פ כפר סבא טז,210,פרטי,AS,תקן ישראלי מותר,10,27/06/2017,0.5,5
17714402,פ כפר סבא טז,210,פרטי,ATRA,תקן ישראלי מותר,2,27/06/2017,0,0
17714402,פ כפר סבא טז,210,פרטי,BENZ,תקן ישראלי מותר,5,27/06/2017,0,0
17714402,פ כפר סבא טז,210,פרטי,CCL4,תקן ישראלי מותר,4,27/06/2017,0,0
17714402,פ כפר סבא טז,210,פרטי,CD,תקן ישראלי מותר,5,27/06/2017,0,0
17714402,פ כפר סבא טז,210,פרטי,CDCE,תקן ישראלי מותר,50,27/06/2017,0,0
17714402,פ כפר סבא טז,210,פרטי,CHLF,תקן ישראלי מותר,80,27/06/2017,0,0
17714402,פ כפר סבא טז,210,פרטי,Cl,תקן ישראלי מותר,400,13/06/2018,113.9,28.5
17714402,פ כפר סבא טז,210,פרטי,CR,תקן ישראלי מותר,50,27/06/2017,0,0
17714402,פ כפר סבא טז,210,פרטי,DCET,תקן ישראלי מותר,4,27/06/2017,0,0
17714402,פ כפר סבא טז,210,פרטי,DCEY,תקן ישראלי מותר,10,27/06/2017,0,0
17714402,פ כפר סבא טז,210,פרטי,ETBN,תקן ישראלי מותר,300,27/06/2017,0,0
17714402,פ כפר סבא טז,210,פרטי,ETDB,תקן ישראלי מותר,0.05,27/06/2017,0,0
17714402,פ כפר סבא טז,210,פרטי,LIND,תקן ישראלי מותר,1,27/06/2017,0,0
17714402,פ כפר סבא טז,210,פרטי,MTBE,תקן ישראלי מותר,40,27/06/2017,0,0
17714402,פ כפר סבא טז,210,פרטי,NI,תקן ישראלי מותר,20,27/06/2017,0,0
17714402,פ כפר סבא טז,210,פרטי,NO3,תקן ישראלי מותר,70,13/06/2018,8.1,11.6
17714402,פ כפר סבא טז,210,פרטי,PB,תקן ישראלי מותר,10,27/06/2017,0,0
17714402,פ כפר סבא טז,210,פרטי,SIMZ,תקן ישראלי מותר,2,27/06/2017,0,0
17714402,פ כפר סבא טז,210,פרטי,TCEY,תקן ישראלי מותר,20,27/06/2017,0,0
17714402,פ כפר סבא טז,210,פרטי,TDCE,תקן ישראלי מותר,50,27/06/2017,0,0
17714402,פ כפר סבא טז,210,פרטי,TECE,תקן ישראלי מותר,10,27/06/2017,0,0
17714402,פ כפר סבא טז,210,פרטי,TOLU,תקן ישראלי מותר,700,27/06/2017,0,0
17714402,פ כפר סבא טז,210,פרטי,VYCL,תקן ישראלי מותר,0.5,27/06/2017,0,0
17714402,פ כפר סבא טז,210,פרטי,XYLE,תקן ישראלי מותר,500,27/06/2017,0,0
17714501,פ כפר סבא אפוטרופוס,210,פרטי,Cl,תקן ישראלי מותר,400,14/08/2017,124.77,31.2
17714501,פ כפר סבא אפוטרופוס,210,פרטי,NO3,תקן ישראלי מותר,70,14/08/2017,12.72,18.2
17714502,ת ניר אליהו תחנת דלק,76,ניטור דלק,BENZ,תקן ישראלי מותר,5,04/09/2017,0,0
17714502,ת ניר אליהו תחנת דלק,76,ניטור דלק,ETBN,תקן ישראלי מותר,300,04/09/2017,0,0
17714502,ת ניר אליהו תחנת דלק,76,ניטור דלק,MTBE,תקן ישראלי מותר,40,04/09/2017,0,0
17714502,ת ניר אליהו תחנת דלק,76,ניטור דלק,TOLU,תקן ישראלי מותר,700,04/09/2017,0,0
17714502,ת ניר אליהו תחנת דלק,76,ניטור דלק,XYLE,תקן ישראלי מותר,500,04/09/2017,0,0
17714601,פ אחמד עבדול רחמן 19,210,פרטי,Cl,תקן ישראלי מותר,400,17/07/2012,145,36.3
17714601,פ אחמד עבדול רחמן 19,210,פרטי,NO3,תקן ישראלי מותר,70,17/07/2012,26.7,38.1
17714603,פ חאג עבדל קרים  22א,210,פרטי,Cl,תקן ישראלי מותר,400,17/07/2012,177,44.3
17714603,פ חאג עבדל קרים  22א,210,פרטי,NO3,תקן ישראלי מותר,70,17/07/2012,56,80
17715001,פ רדואן אימעיל מ 5,210,פרטי,Cl,תקן ישראלי מותר,400,11/06/2013,46.5,11.6
17715001,פ רדואן אימעיל מ 5,210,פרטי,NO3,תקן ישראלי מותר,70,11/06/2013,26.4,37.7
17719201,מק חמרה 1 (עטרה),657,חברת מקורות,AS,תקן ישראלי מותר,10,15/11/2015,0,0
17719201,מק חמרה 1 (עטרה),657,חברת מקורות,ATRA,תקן ישראלי מותר,2,15/11/2015,0,0
17719201,מק חמרה 1 (עטרה),657,חברת מקורות,BENZ,תקן ישראלי מותר,5,15/11/2015,0,0
17719201,מק חמרה 1 (עטרה),657,חברת מקורות,CCL4,תקן ישראלי מותר,4,15/11/2015,0,0
17719201,מק חמרה 1 (עטרה),657,חברת מקורות,CD,תקן ישראלי מותר,5,15/11/2015,0,0
17719201,מק חמרה 1 (עטרה),657,חברת מקורות,CDCE,תקן ישראלי מותר,50,15/11/2015,0,0
17719201,מק חמרה 1 (עטרה),657,חברת מקורות,CHLF,תקן ישראלי מותר,80,15/11/2015,0,0
17719201,מק חמרה 1 (עטרה),657,חברת מקורות,Cl,תקן ישראלי מותר,400,06/03/2017,95,23.8
17719201,מק חמרה 1 (עטרה),657,חברת מקורות,CR,תקן ישראלי מותר,50,15/11/2015,0,0
17719201,מק חמרה 1 (עטרה),657,חברת מקורות,DCET,תקן ישראלי מותר,4,15/11/2015,0,0
17719201,מק חמרה 1 (עטרה),657,חברת מקורות,DCEY,תקן ישראלי מותר,10,15/11/2015,0,0
17719201,מק חמרה 1 (עטרה),657,חברת מקורות,ETBN,תקן ישראלי מותר,300,15/11/2015,0,0
17719201,מק חמרה 1 (עטרה),657,חברת מקורות,ETDB,תקן ישראלי מותר,0.05,15/11/2015,0,0
17719201,מק חמרה 1 (עטרה),657,חברת מקורות,LIND,תקן ישראלי מותר,1,15/11/2015,0,0
17719201,מק חמרה 1 (עטרה),657,חברת מקורות,MTBE,תקן ישראלי מותר,40,15/11/2015,0,0
17719201,מק חמרה 1 (עטרה),657,חברת מקורות,NI,תקן ישראלי מותר,20,15/11/2015,0,0
17719201,מק חמרה 1 (עטרה),657,חברת מקורות,NO3,תקן ישראלי מותר,70,06/03/2017,15,21.4
17719201,מק חמרה 1 (עטרה),657,חברת מקורות,PB,תקן ישראלי מותר,10,15/11/2015,0,0
17719201,מק חמרה 1 (עטרה),657,חברת מקורות,SIMZ,תקן ישראלי מותר,2,15/11/2015,0,0
17719201,מק חמרה 1 (עטרה),657,חברת מקורות,TCEY,תקן ישראלי מותר,20,15/11/2015,0,0
17719201,מק חמרה 1 (עטרה),657,חברת מקורות,TDCE,תקן ישראלי מותר,50,15/11/2015,0,0
17719201,מק חמרה 1 (עטרה),657,חברת מקורות,TECE,תקן ישראלי מותר,10,15/11/2015,0,0
17719201,מק חמרה 1 (עטרה),657,חברת מקורות,TOLU,תקן ישראלי מותר,700,15/11/2015,0,0
17719201,מק חמרה 1 (עטרה),657,חברת מקורות,VYCL,תקן ישראלי מותר,0.5,15/11/2015,0,0
17719201,מק חמרה 1 (עטרה),657,חברת מקורות,XYLE,תקן ישראלי מותר,500,15/11/2015,0,0
17813102,נת נוף ים 8,16,ניטור תעשיה,BENZ,תקן ישראלי מותר,5,03/08/2016,0,0
17813102,נת נוף ים 8,16,ניטור תעשיה,CCL4,תקן ישראלי מותר,4,03/08/2016,0,0
17813102,נת נוף ים 8,16,ניטור תעשיה,CDCE,תקן ישראלי מותר,50,03/08/2016,0,0
17813102,נת נוף ים 8,16,ניטור תעשיה,CHLF,תקן ישראלי מותר,80,03/08/2016,0,0
17813102,נת נוף ים 8,16,ניטור תעשיה,DCET,תקן ישראלי מותר,4,03/08/2016,0,0
17813102,נת נוף ים 8,16,ניטור תעשיה,DCEY,תקן ישראלי מותר,10,03/08/2016,0,0
17813102,נת נוף ים 8,16,ניטור תעשיה,ETDB,תקן ישראלי מותר,0.05,03/08/2016,0,0
17813102,נת נוף ים 8,16,ניטור תעשיה,MTBE,תקן ישראלי מותר,40,03/08/2016,0,0
17813102,נת נוף ים 8,16,ניטור תעשיה,NAPT,תקן ישראלי מומלץ,10,03/08/2016,0,0
17813102,נת נוף ים 8,16,ניטור תעשיה,TCEY,תקן ישראלי מותר,20,03/08/2016,0,0
17813102,נת נוף ים 8,16,ניטור תעשיה,TDCE,תקן ישראלי מותר,50,03/08/2016,0,0
17813102,נת נוף ים 8,16,ניטור תעשיה,TECE,תקן ישראלי מותר,10,03/08/2016,0,0
17813102,נת נוף ים 8,16,ניטור תעשיה,TOLU,תקן ישראלי מותר,700,03/08/2016,0,0
17813102,נת נוף ים 8,16,ניטור תעשיה,VYCL,תקן ישראלי מותר,0.5,03/08/2016,0,0
17813102,נת נוף ים 8,16,ניטור תעשיה,XYLE,תקן ישראלי מותר,500,03/08/2016,0,0
17813202,נת נוף ים 1,16,ניטור תעשיה,AS,תקן ישראלי מותר,10,01/08/2016,0,0
17813202,נת נוף ים 1,16,ניטור תעשיה,BENZ,תקן ישראלי מותר,5,01/08/2016,0,0
17813202,נת נוף ים 1,16,ניטור תעשיה,CCL4,תקן ישראלי מותר,4,01/08/2016,0,0
17813202,נת נוף ים 1,16,ניטור תעשיה,CD,תקן ישראלי מותר,5,01/08/2016,0,0
17813202,נת נוף ים 1,16,ניטור תעשיה,CDCE,תקן ישראלי מותר,50,01/08/2016,0,0
17813202,נת נוף ים 1,16,ניטור תעשיה,CHLF,תקן ישראלי מותר,80,01/08/2016,0,0
17813202,נת נוף ים 1,16,ניטור תעשיה,CR,תקן ישראלי מותר,50,01/08/2016,15.8,31.6
17813202,נת נוף ים 1,16,ניטור תעשיה,DCET,תקן ישראלי מותר,4,01/08/2016,0,0
17813202,נת נוף ים 1,16,ניטור תעשיה,DCEY,תקן ישראלי מותר,10,01/08/2016,0,0
17813202,נת נוף ים 1,16,ניטור תעשיה,ETDB,תקן ישראלי מותר,0.05,01/08/2016,0,0
17813202,נת נוף ים 1,16,ניטור תעשיה,MTBE,תקן ישראלי מותר,40,01/08/2016,0,0
17813202,נת נוף ים 1,16,ניטור תעשיה,NAPT,תקן ישראלי מומלץ,10,01/08/2016,0,0
17813202,נת נוף ים 1,16,ניטור תעשיה,NI,תקן ישראלי מותר,20,01/08/2016,10,50
17813202,נת נוף ים 1,16,ניטור תעשיה,PB,תקן ישראלי מותר,10,01/08/2016,10,100
17813202,נת נוף ים 1,16,ניטור תעשיה,TCEY,תקן ישראלי מותר,20,01/08/2016,0,0
17813202,נת נוף ים 1,16,ניטור תעשיה,TDCE,תקן ישראלי מותר,50,01/08/2016,0,0
17813202,נת נוף ים 1,16,ניטור תעשיה,TECE,תקן ישראלי מותר,10,01/08/2016,0,0
